UniqueID,DateTime,Location_Cleaned,Operator_Cleaned,Flight #,Route,Aircraft Type,Registration,Total_Aboard,Passengers_Aboard,Crew_Aboard,Total_Fatalities,Passengers_Fatalities,Crew_Fatalities,Summary
3ad2f4fabd2e18a350c1561621546be6,1988-10-19 07:00:00,"Ahmedabad, India",Indian Airlines,113,Bombay - Ahmadabad,Boeing B-737-2A8,VT-EAH,129,124,5,124,119,5,"The plane hit an electrical mast, 5 miles short of runway during an approach in fog and burst into flames. Error on the part of pilot-in-command as well as co-pilot due to non adherence to procedures under poor visibility conditions."
d2f5156bb5c96e0dcbe3a3254c0d59b9,1988-10-19 08:30:00,"Gauhati, India",Vayudoot,Unknown,Silchar - Gauhati,Fokker F-27 Friendship 100,VT-DMC,34,31,3,34,31,3,Crashed short of the runway. Controlled flight into terrain.
18895bde9f2bd3654db85d865f3c249e,1988-10-25 10:53:00,"Juliaca, Peru",Aero Peru,Unknown,Juliaca - Arequipa,Fokker F-28 Fellowship 1000,OB-R-1020,69,65,4,12,11,1,Crashed shortly after taking off from Manco Capac airport at Juliaca. The pilot tried to return to the runway but crashed in a high nose-up attitude into a pasture. The plane broke in two and burst into flames.
ebf95982464d3d421139bedf27cb4ef3,1988-11-02 00:00:00,"Rzeszow, Poland",LOT Polish Airlines,703,Warszawa - Rzeszow,Antonov AN-24B,SP-LTD,29,25,4,1,1,0,"The plane attempted to make an emergency landing due to engine failure, struck a ditch and caught fire."
88ede4c9df0cb473850286e421d46b59,1988-11-14 07:14:00,"Ilmajoki, Finland",Wasa Wings,Unknown,Helsink - Ilmajoki,Embraer 110P1 Bandeirante,OH-EBA,12,10,2,6,4,2,"The aircraft struck trees 2,400 feet next to the runway while approaching in deteriorating weather conditions. A power failure caused all light to go out at the airport."
5c7a252ed254ad74787dfd227262883e,1988-11-18 06:30:00,"Montluçon, France",Air Littoral,440,Montluçon - Paris,Swearingen SA-226TC Metro II,F-GCPG,4,2,2,4,2,2,While taking off the nose pitched down the plane descended and crashed to the ground and caught fire. Inadvertent activation of the Stall Avoidance System resulting in the stick pusher activation at a crucial altitude.
24be0a588f1d4465a2a906e0e851d5ed,1988-11-30 07:20:00,"Hamada al Hambra, Libya",Aero Club Libya,Unknown,Hamada al Hambra - Tripoli,de Havilland Canada DHC-6 Twin Otter 300,5A-DDD,14,12,2,14,12,2,While attempting to land in mist and poor visibility the aircraft hit a  pylon and burned. VFR flight in IMC
1b92e06059f91954e9b5919bb6eda67b,1988-12-07 19:33:00,"Kodinsk, Russia",Aeroflot,Unknown,Krasnoyarsk - Kodinsk,Let 410UVP,CCCP-67127,14,12,2,6,4,2,The aircraft struck the ground while the crew was in the base leg turn. Crew procedural errors. The radio altimeter warning was not set and the outer marker was not used during the approach.
c3819acab036bb92eb22d695b2fd1d3f,1988-12-08 00:00:00,"Bîr Mogreïn, Mauritania",T & G Aviation,Unknown,Dakar - Agadir,Douglas DC-7CF,N284,5,0,5,5,0,5,Accidently struck by a surface-to-air missile by the Polisario.
928cf449778f06fbf6d7362834857835,1988-12-10 20:00:00,Afghanistan,Military - Afghan Republican Air Force,Unknown,Kabul - Khost,Antonov AN-32,Unknown,0,0,0,0,0,0,Shot down by a Pakistani jet fighter while en route.
c6f325a6f6b5ee7c1f61f69ad0a2decb,1988-12-11 00:00:00,"Leninakan, Armenia, USSR",Military - Russian Air Force / Military - Russian Air Force,Unknown,Unknown,Ilyushin IL-76 / Mi-8 (helicopter),CCCP-86732,83,74,9,77,68,9,A midair collision occurred between a soviet transport on an earthquake relief mission and a military Mi-8 helicopter.  As the transport approached for a landing in the darkness it struck the helicocopter.  Seventy-seven of 78 aboard the transport were killed. All five aboard the Mi-8 survived. The crew had used an incorrect altimeter setting.
6463064a73c8f68d3d14fc85d279029e,1988-12-14 21:50:00,"Luxor, Egypt",GAS Air,Unknown,Dar-es-Salaam - Cairo,Boeing B-707-321C,5N-AYJ,8,5,3,8,5,3,After 2 missed approaches at Cairo the plane diverted to Luxor but crashed into a residential neighborhood while attempting to land. Forced landing. Fuel exhaustion.
6d2bad3ff748b686961e2da48488db77,1988-12-21 19:03:00,"Lockerbie, Scotland",Pan American World Airways,103,London - New York City,Boeing B-747-121A,N739PA,259,243,16,259,243,16,"The airliner disappeared from radar shortly after leveling off at FL 310 while on a flight from Heathrow Airport, London,  to New York. The aircraft broke up with two main sections of wreckage coming down in the town of Lockerbie. Detonation of an explosive device in the forward cargo area planted by terrorists.  Musician Paul Jeffreys killed. The aircraft was named ""Clipper Maid of the Seas."""
f40a4e85bb6dacd08e4303ed703cfce1,1989-01-08 20:25:00,"Leicestershire, England",British Midland Airways,92,London - Belfast,Boeing B-737-4Y0,G-OBME,126,118,8,47,47,0,"While en route and climbing through FL 280, a vibration was felt and the smell of smoke was detected.  A fan blade on the No. 1 engine detached and caused a compressor stall and vibration of the aircraft. The crew throttled back the No. 2 engine and the vibration stopped. Soon after it was decided to shut down the No. 2 engine. While attempting to land, power was lost in the No. 1 engine, the aircraft stalled and crashed into trees 3,000 ft. short of the runway. The crew mistakenly shut down the wrong engine, lost power in the disabled engine and was unable to maintain flight in the final approach."
099607123911a28df7195da2280836e0,1989-01-31 12:10:00,"Abilene, Texas",Military - U.S. Air Force,Unknown,Dyess AFB - Hawaii,Boeing KC-135A,63-7990,19,12,7,19,12,7,Crashed in flames after taking off from Dyess Air Force Base. Failure of the water injection system during takeoff.
ac8c6f9eec1d22f44eb745d56ded7fae,1989-02-03 07:41:00,"Rangoon, Myanmar",Burma Airways,Unknown,Rangoon - Kentung,Fokker F-27 Friendship 600,XY-AEK,29,25,4,26,23,3,The aircraft entered a fog bank after taking off from Rangoon and hit a tree and caught fire.
623cbe1c41048f27b70b21097f210ae6,1989-02-06 18:25:00,"Marseille, France",RAM,3132,Marseille - Paris,Vickers 952F Vanguard,F-GEJE,3,0,3,3,0,3,After a second takeoff attempt the cargo plane banked to the right until it crashed into the water.
dfa00109bb73588fee4ef8e385b49cb0,1989-02-08 14:08:00,"Santa Maria, Azores, Portugal",Independent Air Inc.,1851,Bergamo - Orio al Serio - Santa Maria,Boeing B-707-331B,N7231T,144,137,7,144,137,7,"The airliner hit a mountain while attempting to land at Santa Maria. The crew mistakenly continued to descend through 3,000 ft. which it was cleared to. Because of a overlap in communications, the tower did not notice the mistake. The aircraft continued to descend and did not comment or react to warnings from the GPSW for 7 seconds. The aircraft then hit Pico Alto mountain at an altitude of 2,000 ft.  Procedural errors by the flight crew and ATC. Descent of the aircraft below minimum sector altitude. Transmission from the tower of a QNH value higher than the actual value."
f2b9325a8a75d098627f8cefb469ca7d,1989-02-19 06:36:00,"Kuala Lumpur, Malaysia",Flying Tiger Line,66,Singapore - Kuala Lumpur,Boeing 747-249F,N807FT,4,0,4,4,0,4,"The cargo plane descended below minimums and impacted trees and a hill. Non-standard phraseology used by Kuala Lumpur ATC, causing the crew to misinterpret the instructions."
7bd2a32510afc9872097774f7d84872a,1989-02-24 02:09:00,"Honolulu, Hawaii",United Air Lines,811,Los Angeles - Honolulu - Auckland - Sydney,Boeing B-747-122,N4713U,356,338,18,9,9,0,"After leaving Honolulu, on a flight from Los Angeles to Sydney, Australia, the loss of an improperly latched forward lower lobe cargo door resulted in explosive decompression and loss of power in the No. 3 and 4 engines. Nine passengers were sucked out of the plane and lost at sea. The plane landed safely. The cargo door opening was attributed to a faulty switch or wiring in the door control system which permitted electrical actuation of the door latches towards the unlatched position after initial door closure and before takeoff. As a failsafe, the latches should have been blocked from moving by a mechanism called a ""locking sector"" (one on each latch), engaged manually by a lever after the door is closed.  However, the locking sectors as designed were not strong enough and could be overcome by the motors which was a design flaw right from the introduction of the747.  This was finally recognized as serious, after a non-fatal failure in 1987, but installing stronger locking sectors required taking each plane out of service 10 hours, and the FAA had allowed airlines 18 months so they could do it during other maintenance procedures."
84e541223497e73ece1aa69f7156166b,1989-02-28 06:33:00,"Quebec City, Quebec, Canada",Transfair,Unknown,La Grande - Lac Bienville,Douglas C-47A,C-FBZN,2,0,2,2,0,2,The cargo plane crashed after its initial climb. Icing.
9e31d1a2cafdfd82bb338511a207e1df,1989-03-10 00:00:00,"Lima, Peru",Aero Condor,Unknown,Sightseeing,Britten Norman BN-2A Trislander,OB-T-1271,10,9,1,10,9,1,Crashed after striking radio tower while on approach.
b2e1bcfc0c02268a22304ab0d449e088,1989-03-10 12:09:00,"Dryden, Ontario, Canada",Air Ontario,1363,Dryden - Winnipeg,Fokker F-28 Fellowship 1000,C-FONF,69,65,4,24,21,3,"While flying from Thunder Bay, Ontario to Winnipeg, Manitoba, the plane crashed on take-off from Dryden, Ontario. The aircraft failed to gain altitude, settled back down on the runway and then took off for a second time clipping the tops of  trees, causing debris to clog the engines leading to the plane crashing. The aircraft was being refueled with one engine running because of an unserviceable APU. Since no external power unit was available at the airport the engine could not be shut down and deicing could not be performed. The captain's decision to take off  in deteriorating weather conditions with an accumulation of snow and ice on the wings.  Decision not to de-ice the plane before taking off. The failure of the Canadian air transport system in placing the crew in a situation where they did not have the resources to make a proper decision."
32477eed0b24a3fa967ed6c5bc9f98bb,1989-03-15 07:25:00,"West Lafayette, Indiana",Mid Pacific Air,Unknown,Terre Haute - Lafayette,NAMC YS-11A-300F,N128MP,2,0,2,2,0,2,"While landing the cargo plane pitched down and crashed short of the runway. A loss of control due to the improper in-flight decisions by the crew and the undetected accumulation of ice on the leading edge of the horizontal stabilizer, during flight in a forward centre of gravity condition and exacerbated by the extension of full landing flaps."
c4e040f3ddf952c48b9d3afb208415ac,1989-03-18 02:15:00,"Carswell AFB, Texas",Evergreen International Airlines,Unknown,"Fort Worth, TX - Oklahoma City, OK",McDonnell Douglas DC-9-33RC,N931F,2,0,2,2,0,2,"The loss of control of the airplane for undetermined reasons following the in-flight opening of the improperly latched cargo door. Contributing to the accident were inadequate procedures used by Evergreen Airlines and approved by the FAA for pre-flight verification of external cargo door lock pin manual control handle, and the failure of McDonnell Douglas to provide flight crew guidance and emergency procedures for an in-flight opening of the cargo door. Also contributing to the accident was the failure of the FAA to mandate modification to the door-open warning system for DC-9 cargo-configured airplanes, given the previously known occurrences of in-flight door openings."
9690f56b58fef628469149a3b4976a3a,,"Pohang, South Korea",Military - U.S. Marine Corps,Unknown,Unknown,Sikorsky CH-53D,157140,34,30,4,0,0,0,Crashed and burned in mountainous terrain during a troop lift mission. Came in for a landing at an extreme high bank until it crashed to the ground. Pilot error.
1416cabbe4207596db03cee814e1e648,1989-03-21 11:55:00,"Guarulhos, Brazil",Transbrasil,Unknown,Manaus - Sao Paulo-Guarulhos,Boeing B-707-349C,PT-TCS,3,0,3,3,0,3,"The plane crashed into houses during a steep approach. Crew error. High speed approach. Deep stall. This was the Boeing 707 used in the movie ""Airport"" in 1970."
3dcc2084614aa3fe73a270f2c3f146a2,1989-04-10 21:07:00,"Col de Tourniol, France",Europe Aero Service EAS,602,Paris - Valence,Fairchild FH-227B,F-GGDM,22,19,3,22,19,3,"After being cleared on a heading for Valence, the aircraft continued on its current heading until it struck a mountain at 4,100 feet. Crew error. Navigational error. Controlled flight into terrain."
e76f346a2d83d863bf03f77d6390665d,1989-04-19 00:00:00,"Cucuta, Colombia",SATENA,Unknown,Cucuta - Arauca,Pilatus PC-6 Turbo Porter,FAC-1110,11,10,1,11,10,1,Crashed while en route.
5c428714873104808ee4bf576efeb616,1989-04-26 00:00:00,"Baranquilla, Colombia",Aerosucre Colombia,Unknown,Baranquilla - Bogota,Aérospatiale SE-210 Caravelle,HK-3325X,5,2,3,5,2,3,"The cargo flight suffered the shifting of cargo after takeoff cause the plane to take a nose-high attitude, stall and crash into houses."
66c0a5b6e7ceb34576e1eeb72cacd14b,1989-05-05 14:30:00,"Cancun, Mexico",Aero Cozumel,Unknown,Chichen Itza - Cozumel,Britten Norman BN-2A Trislander II,XA-JPE,19,17,2,6,6,0,Crashed after the pilot radioed he was making an emergency landing with engine problems.
25f2e1407dbdcf353f02b34e490982b3,1989-05-08 09:40:00,"Oskarshamn, Sweden",Holmstoem Air,Unknown,Stockholm - Oskarshamn,Beechcraft 99,SE-IZO,16,14,2,16,14,2,"While on approach the plane pitched up, went into a steep dive and crashed short of the runway. Aircraft improperly loaded causing a shift in the center of gravity."
c10ee0770f11d6770c162c4c5627bdf8,1989-05-09 00:00:00,"Tainjin, China",Aero Asahi,Unknown,Unknown,Bell 412,JA9596,0,0,0,0,0,0,?
58345056a5ec972049af563ef91a2515,1989-06-07 04:27:00,"Paramaribo, Surinam",Surinam Airways,764,Paramaribo - Zanderij,McDonnell Douglas DC-8 Super 62,N1809E,187,178,9,176,167,9,"The aircraft hit a tree and crashed during a third landing attempt in fog. The crew descended below the published minimum altitude. Despite concerns about possible landing equipment failures the crew was determined to make a landing and not divert to another airport as they were running out of fuel. They could not get an ILS signal and ignored a Ground Proximity Warning System alarm 60 seconds prior to the crash by turning it off 10 seconds after it started its warning. About 20 members from the Dutch soccer team ""Colorful 11"" from Surinam were killed."
2e796ec0b6071a89c0ffdd5890a1bd91,1989-06-11 10:15:00,"Vereda el Salitre, Colombia",Aerotaca,Unknown,El Yopal - Tame,de Havilland Canada DHC-6 Twin Otter 300,HK-2486,22,20,2,6,6,0,Crashed into a mountain.
63cfe0fefad69c3eaf40e793e544785a,1989-06-17 08:28:00,"Berlin, Germany",Interflug,Unknown,Berlin - Moscow,Ilyushin IL-62MK,DDR-SEW,113,103,10,20,20,0,"The pilot aborted the takeoff at liftoff after it was discovered the rudder and elevator were jammed. When the command was given to apply reverse thrust  the flight engineer switched off the engines by mistake. The aircraft overran runway, collided with obstacles and caught fire. Jammed rudder and elevator."
7933c0a3fb286b78238ab52c86a95df2,1989-06-18 13:20:00,"Zabol, Iran",Ariana Afghan Airlines,Unknown,Kabul - Zaranj,Antonov AN-26,YA-BAK,39,35,4,6,6,0,A ramp door opened in flight causing loss of control of the aircraft. The plane crashed into a hill.
8107dbe7bb9c8a7b521758ea421c7b6d,1989-06-22 17:40:00,"Tarma, Peru",Fuerza Aérea del Peru,Unknown,San Ramon - Captain Alvarino,de Havilland Canada DHC-5D Buffalo,FAP-329,62,57,5,62,57,5,Crashed into a mountainside in the remote Andean highlands shortly after leaving San Ramon. Overloaded.
54655ab6f65eada22b76b6e2380f59fa,1989-06-27 00:00:00,"Kaohsiung, Taiwan",Formosa Airlines,Unknown,Kaohsiung - Chi-mei,Cessna 404 Titan Courier II,B-12206,13,11,2,11,10,1,Crashed into houses on takeoff and exploded.
d0304285dbf78bd2b8dd8f969bad91ec,1989-06-28 21:19:00,"Yaounde, Cameroon",Cameroon Airlines,Unknown,Douala - Yaounde,Hawker Siddeley HS-748-435 Srs. 2,TJ-CCF,47,45,2,3,1,2,"The plane landed short of the runway on the third landing attempt, overran the runway and collided with an embankment."
1ed67738af061ca2479d83ab7f657776,1989-06-28 09:30:00,"Borana, Somalia",Somali Airlines,Unknown,Hargeisa - Mogadishu,Fokker F-27 Friendship 600RF,6O-SAZ,30,24,6,30,24,6,Crashed after takeoff.  Shot down by a surface-to-air missile.
51e0b5f9879f94fbe1c4047c57653182,1989-06-29 00:04:00,"Cartersville, Georgia",Calair,Unknown,"Carterville, GA  - Montgomery, AL",Dassault Falcon 20,N125CA,2,0,2,2,0,2,"Unable to gain altitude the positioning flight struck powerlines and crashed. Failure of the pilot-in-command  to assure that the aircraft maintained a climb profile after takeoff. Factors related to the accident were: dark night, the crew's lack of visual perception at night, the PIC's lack of rest (fatigue) and the copilot's failure to attain remedial action."
c37f504af3df37d0df6ae908644a9e24,1989-07-19 07:17:00,"Glen Burnie, Maryland",Air Taxi - Centre Airlines Inc.,Unknown,"Baltimore, MD - Winchester, VA",Beech E18S,N138JR,5,4,1,2,2,0,"Shortly after departing from runway 15l at the Baltimore-Washington International Airport, the pilot transmitted that he had an emergency consisting of a fire under his side panel. He reported he was going to circle & land. According to witnesses, flames & smoke were in the cockpit area. The aircraft started a gradual descent during a left turn. Subsequently, it crashed into a house."
20cebf6036a9dc95f0f44d8ebc2b2ef9,1989-07-19 11:02:00,"Talourow Island, USSR",Aeroflot,Unknown,Observation flight out of Cape Schmidt,Antonov AN-26,CCCP-26685,10,6,4,10,6,4,Crashed into costal cliffs while on an ice observation flight.
3e22e25e9fed3a87633480480d0de958,1989-07-19 16:00:00,"Sioux City, Iowa",United Air Lines,232,"Denver, CO - Chicago, IL",McDonnell Douglas DC-10-10,N1819U,298,287,11,112,111,1,"Catastrophic failure of the No. 2 (rear) engine while en route from Denver to Chicago, with total loss of all three hydraulics systems due to damage. The aircraft maneuvering with only the thrust of the engines, crashed while attempting to land at Sioux City. Failure to detect a fatigue crack in the No. 2 engine resulting in the disintegration of the fan disk and loss of all three hydraulic systems. The  failure was traced back to a manufacturing defect in the fan disk, which had microscopic cracks due to impurities. Subject of the 1992 TV-movie ""Crash Landing: The Rescue of Flight 232."""
d0ee36fa0c57d3d74b3e4db43dca33d0,1989-07-21 00:00:00,"Porgera, New Guinea",Talair,Unknown,Porega-Port Moresby,de Havilland Canada DHC-6 Twin Otter 300,P2-RDW,22,20,2,3,1,2,Crashed into jungle shortly after taking off.
cb0503843f67519c146faebe6831f24b,1989-07-21 15:23:00,"Manila, Philippines",Philippine Air Lines,Unknown,Zamboanga - Manila,BAC One-Eleven 516FP,RP-C1193,98,91,7,1,1,0,"In heavy rain the aircraft bounced twice, crashed through a concreate wall, overran the runway, crossed a road and struck several cars."
34e132262641f29fc73c656fe156e77d,1989-07-23 00:00:00,"Jalalabad, Afghanistan",Military - Afghan Republican Air Force,Unknown,Unknown,Mil Mi-8 / Mil Mi-8,Unknown,0,0,0,0,0,0,Mid-air collision between two helicopters.
825b71a2c321a8d1a477c0d1e6209968,1989-07-26 00:00:00,"Chana, Angola",Military - Angolan Air Force,Unknown,Luena - Cazombo,Antonov AN-26,Unknown,48,44,4,0,0,0,Shot down either by rebel forces or friendly fire. A missile struck one of the engines and the plane crashed while attempting an emergency landing.
1cba0ea351596d5db5ef7b84f4201d3a,1989-07-27 00:00:00,"Off Ullung Do, South Korea",Universal Airlines,Unknown,Unknown,Sikorsky S-58T,Unknown,0,0,0,0,0,0,Crashed into the sea.
fc85789f8a61d3882670b81b65b342d1,1989-07-27 07:00:00,"Tripoli, Libya",Korean Airlines,803,Jeddah - Tripoli,McDonnell Douglas DC-10-30,HL-7328,199,181,18,75,72,3,The aircraft crashed short of the runway while landing in fog. Failure of the captain to land without analyzing the weather data.
15e2cc80175552577bd0e526432187e5,1989-07-31 22:00:00,"Auckland, New Zealand",Air Freight New Zealand,1,Auckland - Christchurch,Convair CV-580,ZK-FTB,3,0,3,3,0,3,The cargo lost altitude shortly after lifting off and crashed and broke up in  Manukau Harbor. The training captain's failure to monitor the aircraft's climb flight path during the critical stage of the climb after take-off.
23bdf727762d21aaeb4cf4f1c4b02398,1989-08-03 13:43:00,"Samos, Greece",Olympic Aviation,Unknown,Thessaloniki - Samos,Shorts 330-200,SX-BGE,34,31,3,34,31,3,Crashed into Mt. Kerkis in poor weather after deviating from course on approach. The crew was flying VFR in IFR conditons. The aircraft was named Isle of Minos.
bc334b70d8bd47621199cb40f13ba0c9,1989-08-07 12:10:00,"Gambela, Ethiopia",RRC Air Service,Unknown,Addis Ababa - Bole,de Havilland DHC-6 Twin Otter 300,ET-AIL,16,13,3,16,13,3,"The aircraft took off from Addis Ababa to see how much food was reaching the famine-stricken area of western Ethiopia.  The plane crashed into a mountain in poor weather conditons at an altitude of  3,600 feet.  The crew flew into an area of bad weather at a very low altitude and failed to maintain visual contact with the ground.  U.S. Representative George Thomas ""Mickey"" Leland, 45, killed."
a873a7c933d2b11d6b310aa5a3c76c28,1989-08-08 10:35:00,"Midford Sound, New Zealand",Aspring Air,Unknown,Wanaka - Milford Sound,Britten-Norman BN-2A-26 Trislander,ZK-EVK,10,9,1,10,9,1,Crashed into the face of a mountain. Undetermined.
2daffa6aee63e01bf2f4e69271434bfb,1989-08-13 21:25:00,"Janice, Mississippi",Private,Unknown,"Hattiesburg, MS - Gulfport, MS",Cessna 177RG,N1976Q,2,1,1,2,1,1,"The aircraft was flying from Hattiesburg to Gulfport. The non-instrument rated pilot lost control of the aircraft after encountering instrument meteorological conditions resulting in the airplane spiraling into the ground in a wooded area.  U.S. Representative from Mississippi, Larkin Smith, 45, was killed."
f144d8e64a83727e2844e5c9e4ef3151,1989-08-15 00:00:00,"Shanghai, China , China",China Eastern Airlines,Unknown,Shanghai - Hongqiao,Antonov AN-24RV,B-3417,40,34,6,34,28,6,Lost power and crashed into a river shortly after taking off from Shanghai.
3f386b85932bcdfa11a55ba920dc367d,1989-08-25 07:45:00,"Gilgit, Pakistan",Pakistan International Airlines,Unknown,Gilgit - Islamabad - Chaklala,Fokker F-27 Friendship 200,AP-BBF,54,49,5,54,49,5,Crashed into Himalaya Mountains en route from Gilgit to Islamabad.
20b6a6c4e977ae193e6817843df6acf7,1989-09-03 20:45:00,"Sao Jose do Xingu, Brazil",Varig,254,Maraba - Belem,Boeing B-737-241,PP-VMK,54,48,6,13,13,0,"A series of navigation errors led to the aircraft running out of fuel and crashing into the jungle. The crew was working with a filight plan that showed the course in tenths of a degree  instead of in the usual whole degrees. When the flight plan indicated 0270 degrees, the crew should have been flying at 027 degrees. Instead they flew at 270 degrees (west).Therefore, the crew flew in  the wrong direction, even though Belem was north of Maraba and the sun was setting right in front of them. Then they assumed they had overshot Belem and flew straight back east. Then they began following a river which they assumed was the Amazon which would lead them to Belem, but it was the Xingu river. Finally, they  tuned in a radio station and homed in on it assuming it was a Belem station, which it wasn't."
24ae7381e036b3ede2e0496d9afd82d0,1989-09-03 19:00:00,"Havana, Cuba",Cubana de Aviacion,9646,"Havana - Köln, Bonn",Ilyushin IL-62M,CU-T1281,126,115,11,126,115,11,The aircraft crashed into navigational towers and residential houses shortly after takeoff in heavy rain and high winds. Decision of the pilot in command  to fly after an abrupt deterioration in weather conditions.
64eca006eccc10466c08fa2245cc20f5,1989-09-08 16:36:00,"Skagerrak, Denmark",Partnair,394,Oslo - Hamburg,Convair CV-580,LN-PAA,55,50,5,55,50,5,"The aircraft crashed into the sea after an in-flight breakup. Severe vibration caused by worn bolts causing the rudder to jam and the tail to collapse. Bolts used to attach the fin to the fuselage were found to be counterfeit and wore much faster that genuine bolts.  Official PC: The accident was caused by loss of control due to the destruction of primary control surfaces in the tail section, which, in turn, was caused by aeroelastic oscillations initiated by abnormal clearances in the vertical stabilizer attachments to the fuselage structure.
The condition of the attachments was a result of excessive wear in pins and sleeves used in this structural joint. The pins and sleeves were of an inferior quality and did not satisfy specified values for hardness and tensile strength. They had also been installed and inspected using sub-standard maintenance procedures. Undamped oscillations in the elevator contributed to the structural failure of the empennage."""
504120422558db01e3d09be101a8f894,1989-09-15 21:10:00,"Mayfield, Kentucky",Wehite Cap Aviation,Unknown,"Orlando, FL - Mayfield, KY",Beech King Air B100,N887PE,6,5,1,6,5,1,"Crashed into trees while attempting to land at night, in fog. Improper IFR procedures and failure to maintain minimum descent altitude."
341192546c8f0da96a1b227ca99b0608,1989-09-15 00:00:00,"Bentuni, Indonesia",Merpati Nusantara Airlines,Unknown,Manokwari - Bentuni,de Havilland Canada DHC-6 Twin Otter 300,PK-NUE,22,19,3,22,19,3,Crashed while making an approach to Bintuni.
65afccff0d5c9162b8ee3b87d9765197,,"Bilma, Niger",Union des Transportes Aeriens,772,N'Djamena - Paris,McDonnell Douglas DC-10-30,N54629,171,156,15,171,156,15,"While climbing through FL 350, 46 minutes after takeoff, a bomb exploded in a container in location 13-R in the forward cargo hold. The aircraft disintegrated and crashed into the desert. A Congolese man, who boarded at Brazzaville and disembarked at Ndjamena was believed to have brought the bomb aboard."
00068fd9493abd3866665451f79a67fa,1989-09-20 15:00:00,"Fairbanks, Alaska",Boeing KC-135E,Unknown,Training,Military - U.S. Air Force,57-1481,0,0,0,0,0,0,An explosion occurred in an overheated fuel pump while shuting down the engines.
3f076681aa2af9a5b90ce9a44fc8de78,1989-09-20 23:21:00,"La Guardia Airport, New York, New York",USAir,5050,"New York City - Charlotte, NC",Boeing B-737-401,N416US,63,57,6,2,2,0,"During an aborted takeoff,  the aircraft overran the runway, hit a wooden approach lighting pier and came to rest partially submerged in shallow water in Bowery Bay. The failure of the captain to exercise his authority in a timely manner to reject or continue the troubled takeoff which was initiated by a mistrimmed rudder."
e35b4b6b39572074c916955df4755e4e,1989-09-21 00:00:00,Centeral Afghanistan Afghanistan,Military - Afghan Republican Air Force,Unknown,Unknown,Mil Mi-8 (helicopter),Unknown,0,0,0,0,0,0,?
e9fc03069c6bdaeb3b4c84e5935b068e,1989-09-21 00:00:00,"Baghran, Afghanistan",Military - Afghan Republican Air Force,Unknown,Unknown,Mil Mi-17 ( helicopter),Unknown,0,0,0,0,0,0,?
8d297b0e12c2fd7724647400fabe30cc,1989-09-23 20:35:00,"Ujani Dam, India",Vayudoot,Unknown,Pune - Hyderabad,Dornier Do-288-201,VT-EJF,11,8,3,11,8,3,Exploded in mid-air and crashed during a thunderstorm and heavy rain.
06897559127b88c3147202ad387c077b,1989-09-26 08:28:00,"Terrace, Canada",Skylink Airlines,070,Vancouver - Terrace,Swearingen SA.227AC Metro III,C-GSLB,7,5,2,7,5,2,"The plane struck trees, losing part of a wing after initiating a go-around. The crew continued with the approach beyond the missed approach point without establishing the required visual references."
04924b8da9fbfb9ac731954c913d408d,1989-09-27 09:53:00,"Grand Canyon National Park Airport, Tusayan, Arizona",Grand Canyon Airlines,Canyon 5,Grand Canyon National Park,de Havilland Canada DHC-6 Twin Otter 300,N75GC,21,19,2,10,8,2,"The aircraft bounced and came down on its right wing tip while attempting to land. The controls were damaged and after an attempted go-around and reaching a height of 200 ft., the plane rolled to the left and crashed into trees on a hill. Improper pilot techniques and crew coordination during the landing attempt, bounce and attempted go-around."
52380bbff7d863b52292c8f94b140b0e,1989-09-28 20:08:00,"Semyonovka ,Ukraine",MAP,Unknown,Mukachevo - 	Moscow,Antonov An-32,CCCP-48095,9,4,5,9,4,5,Failure of the autopilot caused the plane to enter a spiral descent. Attempts to pull the plane out caused the aircraft to break-up in midair and crash into a swamp.
60ee6e2b22b85fa80b77805a34e8600f,1989-10-04 06:00:00,"Perth, Ontario, Canada",Military - U.S. Air Force,Unknown,Unknown,Boeing KC-135A,56-3592,4,0,4,4,0,4,A dry  fuel pump led to the ignition of fuel vapors.
986078dd61a47e05fe0ae852db13eb54,1989-10-06 22:05:00,"Uncertain, Texas",Winchester Air,Unknown,Uncertain - Destsin,Cessna 208 Caravan I,N208W,5,3,2,5,3,2,"The aircraft took off, made a left turn and crashed into trees.  Improper planning and decision by the pilot-in-command and failure of the crew to maintain runway alignment and clearance from the high obstructions beside the runway. Contributing factors included weather conditions, dark night, lack of runway edge lights, lack of visual perception by the pilots and trees beside the runway."
8e372f3f13dd459b5910519cbde78992,,"Lacey Township, New Jersey",Air Taxi - Paramount Aviation Corp.,Unknown,"New York, NY - Atlantic City, NJ",Agusta A109A MK II,N21FL,5,4,1,5,4,1,"In-flight separation of a main rotor blade of the helicopter due to fatigue failure of the main rotor blade spar, which originated at a manufacturing induced scratch (tool mark) that was the result of inadequate quality control."
cf14f753a606d6106b328cf8d4995ffd,1989-10-10 00:00:00,"Urpay, Peru",TAUSA,Unknown,Urpay-Uchiza,Cessna 402C Utililiner,OB-T-1254,12,11,1,12,11,1,Crashed into mountain after takeoff.
13e58beec65168af5f509bb68c831da7,1989-10-18 00:00:00,"Nasosny, Russia",Military - Russian Air Force,Unknown,Unknown,Ilyushin IL-76MD,CCCP-76569,57,50,7,57,50,7,Crashed into the Caspian sea after reporting an engine fire.
